TRDE_CD,VSL_SVCE_LANE_CD,VSL_CD,SCH_VOY_NR,SCH_DIR_CD,BSA_EFCT_FM_DT,TEU_CAPA,RF_CAPA
TPT,FP1,NONT,0081,E,2026/01/22 12:00:00,8200,784
IET,ILX,MOMT,0014,S,2025/08/25 04:00:00,700,135
IET,ILX,MOMT,0013,S,2025/08/11 04:00:00,700,135
IET,ILX,TOOT,0028,N,2025/05/12 06:00:00,700,135
IET,ILX,MOMT,0012,S,2025/07/28 04:00:00,700,135
IET,ILX,TOOT,0028,S,2025/05/05 04:00:00,700,135
EAT,CIM,SGNT,0041,S,2025/10/18 23:00:00,1800,240
IET,ILX,TOOT,0029,N,2025/05/26 06:00:00,700,135
IET,IBC,MYST,0032,S,2025/04/22 13:00:00,1000,100
IET,IBC,MYST,0031,N,2025/04/02 07:00:00,1000,100
IET,IBC,LAAT,0014,N,2025/05/27 14:00:00,1000,100
TPT,FP1,HKGT,0087,E,2026/01/01 12:00:00,8200,800
IET,IBC,MYST,0031,S,2025/04/08 13:00:00,1000,100
IET,IBC,CPFT,0040,N,2025/12/02 14:00:00,1000,100
IET,ST2,LNNT,0033,E,2025/12/03 21:00:00,1200,150
EFT,SRX,ORYT,0251,N,2025/04/30 05:00:00,5600,1176
FWT,AIM,AHHT,2544,E,2025/12/05 06:00:00,2850,225
EAT,JT1,TUNT,0016,S,2025/11/12 22:00:00,2200,200
FWT,WA1,SOKT,0029,E,2025/11/26 10:00:00,2800,120
IET,IBC,LAAT,0030,S,2025/12/15 15:00:00,1000,100
IET,IBC,CPFT,0039,N,2025/11/18 14:00:00,1000,100
IET,IBC,NECT,0036,S,2025/07/11 14:00:00,1000,100
IET,IBC,MYST,0036,S,2025/07/14 15:00:00,1000,100
IET,AEX,RNXT,0005,S,2025/02/21 22:00:00,1900,240
IET,AEX,RI1T,0067,N,2025/02/08 16:00:00,2050,240
IET,LEX,EUJT,0010,N,2025/10/13 07:00:00,2000,240
IET,LEX,TOOT,0039,S,2025/10/03 19:30:00,2000,240
IET,LEX,EUJT,0011,N,2025/11/24 07:00:00,2000,240
IET,SBX,WGGT,0078,N,2025/07/27 00:30:00,1000,100
IET,SBX,XSST,0036,N,2025/10/19 00:30:00,1000,100
IET,SBX,XSST,0024,N,2025/03/30 00:30:00,1000,100
IET,SBX,XSST,0030,N,2025/07/20 00:30:00,1000,100
IET,SBX,XSST,0030,S,2025/07/28 05:00:00,1000,100
IET,SBX,WGGT,0073,S,2025/04/28 05:00:00,1000,100
IET,SBX,WGGT,0078,S,2025/08/04 05:00:00,1000,100
IET,SBX,WGGT,0077,S,2025/07/21 05:00:00,1000,100
TPT,EC1,TSTT,0050,E,2025/10/11 05:00:00,9100,750
TPT,EC1,CRNT,0098,E,2025/11/15 05:00:00,7200,630
LET,SX1,PNOT,2623,W,2026/05/26 02:00:00,10000,100
NET,FP1,ONZT,0059,E,2025/05/08 12:00:00,8200,800
NET,FP1,OHRT,0100,E,2025/06/26 12:00:00,8200,800
NET,FP1,NONT,0079,E,2025/05/15 12:00:00,8200,784
NET,FP1,OURT,0101,E,2025/05/17 05:00:00,8200,800
LWT,AX2,OITT,2610,E,2026/03/07 12:00:00,8500,100
LWT,AX2,OSLT,2552,W,2026/02/03 15:00:00,8500,1000
LWT,AX2,OSLT,2552,E,2025/12/27 12:00:00,8500,1000
WAT,TIP,WAHT,0248,E,2025/12/01 13:00:00,4200,420
WAT,TIP,ONMT,0079,E,2025/10/06 13:00:00,4600,420
WAT,BA2,LSPT,0105,S,2025/11/12 07:00:00,1000,100
WAT,BA2,LSPT,0106,S,2025/11/26 07:00:00,1000,100
TPT,FP2,NMOT,0015,E,2025/03/17 17:00:00,9600,1000
LWT,AX1,HPHT,2609,E,2026/02/22 15:30:00,8500,1000
TPT,FP1,HKGT,0086,W,2025/10/22 14:00:00,8200,800
MET,MD2,OFFT,0006,E,2025/12/12 06:00:00,13500,1000
LET,RPX,BAIT,0035,E,2025/10/23 06:00:00,1000,100
LET,RPX,BAIT,0013,E,2025/05/22 06:00:00,1000,100
MET,MD2,REDT,0012,E,2026/01/30 06:00:00,13500,1300
LET,RPX,BAIT,0022,W,2025/07/21 13:00:00,1000,100
LET,RPX,BAIT,0034,E,2025/10/16 06:00:00,1000,100
LET,RPX,BAIT,0024,W,2025/08/04 13:00:00,1000,100
IET,SCX,CPFT,0030,N,2025/07/16 00:00:00,1000,100
IET,SCX,LNNT,0024,N,2025/05/14 00:00:00,1000,100
LET,RPX,BAIT,0012,E,2025/05/15 06:00:00,1000,100
LET,RPX,BAIT,0037,W,2025/11/03 13:00:00,1000,100
IET,SCX,IGGT,0065,S,2025/12/10 05:00:00,1000,100
LET,SX1,SBST,2540,E,2025/11/24 06:00:00,9150,1300
IET,SCX,IGGT,0063,S,2025/11/12 05:00:00,1000,100
IET,SCX,TOOT,0038,N,2025/09/24 00:00:00,1000,100
IET,SCX,CPFT,0026,N,2025/05/07 00:00:00,1000,100
IET,SCX,CPFT,0027,N,2025/05/21 00:00:00,1000,100
IET,SCX,LNNT,0023,S,2025/05/06 13:00:00,1000,100
IET,SCX,NECT,0042,S,2025/10/08 05:00:00,1000,100
IET,SCX,IGGT,0063,N,2025/11/05 00:00:00,1000,100
NET,EES,LAAT,0022,S,2025/09/09 19:30:00,3800,300
NET,FE4,ZEUT,0017,W,2025/09/05 20:00:00,13500,1000
LET,SX2,ERNT,0111,W,2025/09/24 04:30:00,400,50
LWT,AX2,OITT,2547,E,2025/11/22 12:00:00,8500,100
LWT,AX4,BKGT,0512,W,2025/11/11 04:00:00,1000,100
MET,IOM,LIAT,0100,W,2025/10/17 12:30:00,1000,100
MET,MD2,FROT,0010,W,2025/09/21 08:00:00,13500,1000
MET,MD2,CRET,0033,E,2025/10/10 06:00:00,12500,800
MET,MD2,OFVT,0006,E,2025/09/12 06:00:00,13500,1000
MET,MD2,UERT,0009,W,2025/10/12 08:00:00,13500,1300
FET,SAS,SNTT,0119,W,2026/01/08 12:00:00,3800,300
FET,EA4,GCLT,0552,E,2026/01/18 06:00:00,1000,100
EAT,SMM,ITXT,0106,N,2026/01/09 13:00:00,900,135
EAT,SMM,USNT,0040,S,2026/02/17 02:30:00,900,135
EAT,SMM,USNT,0039,S,2026/02/06 03:30:00,900,135
EAT,SMM,ITXT,0102,N,2025/12/11 17:00:00,900,135
EAT,SMM,ITXT,0108,N,2026/01/23 13:00:00,900,135
EAT,PH3,SEUT,0056,W,2026/02/13 09:00:00,860,100
EAT,SMM,USNT,0043,N,2026/03/15 18:00:00,900,135
EAT,SMM,ITXT,0101,N,2025/11/30 18:00:00,900,135
EAT,JV2,ARGT,0273,N,2026/04/18 21:00:00,2000,250
EAT,JV2,ARGT,0274,N,2026/05/09 21:00:00,2000,250
EAT,JV2,ARGT,0275,S,2026/05/20 15:00:00,2000,250
EAT,PHX,H1WT,0008,S,2025/11/28 03:00:00,1900,300
EAT,JV2,ARGT,0274,S,2026/04/29 15:00:00,2000,250
EAT,JVH,QPRT,0228,S,2026/03/09 03:30:00,1300,195
EAT,KCS,ZGST,0002,S,2025/12/13 10:00:00,2000,99
EAT,KCS,ZGST,0001,N,2025/11/19 11:00:00,2000,99
EAT,KC2,NIST,0180,N,2026/03/12 07:00:00,2100,200
EAT,KCS,RCMT,0091,S,2026/02/07 10:00:00,2000,99
EAT,JK1,STYT,0236,W,2025/10/18 07:00:00,900,90
EAT,JK1,STYT,0240,E,2025/11/12 13:00:00,900,90
EAT,JK1,STYT,0256,E,2026/03/04 13:00:00,900,90
EAT,CTP,LRLT,0009,S,2026/03/20 21:00:00,2000,200
EAT,JK2,ICLT,0196,W,2026/01/28 08:00:00,25,10
EAT,JK2,ICLT,0196,E,2026/01/27 02:00:00,25,10
EAT,CIM,SGNT,0046,S,2026/02/07 23:00:00,1800,240
EAT,JK1,STYT,0249,E,2026/01/14 13:00:00,900,90
EAT,JK2,ICLT,0198,W,2026/02/11 08:00:00,25,10
EAT,JK2,ICLT,0204,W,2026/03/25 08:00:00,25,10
LET,SX1,PNOT,2608,W,2026/02/17 02:00:00,10000,100
EAT,JK1,STYT,0245,W,2025/12/20 07:00:00,900,90
LET,SX1,OZAT,2610,W,2026/03/03 02:00:00,9150,1400
LUT,LUX,NDIT,0023,S,2026/04/08 17:00:00,3200,330
LUT,LUX,BKBT,0181,S,2026/03/18 17:00:00,3500,330
EAT,JSM,BSKT,0014,N,2026/03/28 21:00:00,1000,100
EAT,HAS,STYT,0237,E,2025/10/22 17:00:00,650,65
EAT,JPH,NDLT,0170,N,2026/01/29 21:00:00,2000,200
EAT,JSM,XCLT,0324,N,2026/03/21 21:00:00,1000,100
EAT,JPH,NDLT,0173,S,2026/03/21 15:00:00,2000,200
EAT,JPH,SZET,2151,N,2026/02/26 21:00:00,1900,200
EAT,JSM,WQTT,0021,N,2026/03/14 21:00:00,1000,100
EAT,JT1,OTTT,0524,N,2026/02/15 12:00:00,2050,350
EAT,JT1,AXQT,0047,N,2026/01/11 12:00:00,2200,200
EAT,JT1,AXQT,0050,N,2026/03/15 12:00:00,2200,200
LET,SX2,NCNT,0108,E,2026/03/11 05:00:00,400,50
LET,SX2,NCNT,0108,W,2026/02/04 04:30:00,400,50
EAT,JT1,AXQT,0049,S,2026/02/11 22:00:00,2200,200
EAT,JT1,NEOT,0046,S,2026/03/11 22:00:00,2200,200
EAT,JT1,AXQT,0046,S,2025/12/03 22:00:00,2200,200
EAT,CTP,TUNT,0022,S,2026/04/03 21:00:00,2000,200
LET,SX2,ERNT,0113,E,2026/04/08 05:00:00,400,50
EAT,JV2,YPLT,1030,N,2026/02/07 21:00:00,2000,250
LWT,AX3,DOAT,2602,E,2026/01/10 04:00:00,8900,1000
EAT,JV2,YPLT,1033,S,2026/04/01 15:00:00,2000,250
EAT,JV2,YPLT,1032,N,2026/03/21 21:00:00,2000,250
TAT,AL5,NNBT,0091,E,2026/02/19 02:00:00,3800,330
TPT,FP1,OOHT,0076,W,2026/04/15 14:00:00,8200,784
NET,FE4,OQRT,0029,W,2026/02/20 20:00:00,19300,1500
NET,FE4,IUMT,0030,E,2026/04/15 06:00:00,19300,1500
NET,FE4,ISPT,0008,E,2026/05/13 06:00:00,21000,2160
LWT,MAR,NJOT,0206,E,2026/03/10 04:00:00,2100,330
LWT,MAR,NJOT,0204,W,2026/01/27 11:00:00,2100,330
TAT,AT2,MPFT,0253,E,2026/04/04 07:00:00,5800,347
TAT,AT2,OTRT,0120,E,2026/02/14 07:00:00,5800,347
MET,MD2,FANT,0008,W,2026/01/04 08:00:00,13500,1300
OCT,AUN,WAHT,0617,N,2026/04/21 12:00:00,5400,400
TAT,AT2,MPFT,0252,E,2026/02/28 07:00:00,5800,347
OCT,NZJ,BFGT,0010,N,2026/03/15 18:00:00,3300,500
OCT,NZJ,SNKT,0127,N,2026/02/15 18:00:00,3300,500
OCT,NZJ,NFMT,0137,N,2026/03/29 18:00:00,3300,500
NET,FP1,HKGT,0087,E,2026/01/01 12:00:00,8200,800
NET,FP1,NONT,0081,E,2026/01/22 12:00:00,8200,784
TPT,EC1,HLLT,0229,E,2026/03/07 05:00:00,8200,800
TPT,EC1,ONNT,0064,W,2026/03/22 17:30:00,7500,630
OCT,WAU,GRET,0605,N,2026/01/29 05:30:00,2750,300
OCT,WAU,GRET,0614,N,2026/04/02 05:30:00,2750,300
TPT,EC2,OAQT,0030,W,2026/01/01 11:00:00,12500,800
TPT,EC2,OIIT,0036,E,2026/01/26 03:30:00,12200,800
NET,FE3,FRNT,0010,E,2026/04/09 19:00:00,19300,1500
FWT,AIM,DLAT,2612,E,2026/04/24 06:00:00,2850,225
IET,AD2,PBET,0109,E,2026/02/10 01:00:00,1350,150
FET,SAC,BCBT,0148,E,2026/04/05 04:00:00,3800,480
FWT,AIM,AHHT,2603,E,2026/02/20 06:00:00,2850,225
IET,AD2,PBET,0110,E,2026/03/03 01:00:00,1350,150
IET,LEX,NOTT,0011,N,2026/03/23 07:00:00,2100,240
IET,LEX,TOOT,0042,N,2025/11/09 11:00:00,2000,240
FWT,WA1,SOKT,0030,E,2026/02/18 10:00:00,2800,120
IET,LEX,IGGT,0061,S,2025/10/22 03:00:00,2000,240
IET,LEX,IKET,0011,S,2026/03/25 03:00:00,1900,240
IET,LEX,RNXT,0014,S,2026/01/28 03:00:00,2000,240
IET,LEX,RNXT,0014,N,2026/02/16 07:00:00,2000,240
IET,LEX,NOTT,0012,N,2026/05/04 07:00:00,2100,240
LET,CX1,GMET,0602,N,2026/01/13 14:00:00,1800,200
LET,CX1,GMET,0546,N,2025/11/18 14:00:00,1800,200
LET,CX1,GMET,0610,S,2026/03/05 07:00:00,1800,200
LET,CX1,CYCT,0608,S,2026/02/19 07:00:00,1800,200
LET,CX1,CYCT,0552,N,2025/12/30 14:00:00,1800,200
LET,CX1,GMET,0542,N,2025/10/21 14:00:00,1800,200
LET,CX1,CYCT,0612,N,2026/03/24 14:00:00,1800,200
IET,ILX,TOOT,0046,N,2026/01/05 06:00:00,700,135
EAT,CIM,SGNT,0050,S,2026/04/25 23:00:00,1800,240
EAT,CIM,SGNT,0049,S,2026/04/04 23:00:00,1800,240
EAT,CIM,SGNT,0051,S,2026/05/16 23:00:00,1800,240
EAT,JID,NGOT,0029,N,2026/05/02 18:00:00,1000,100
EAT,JK1,EFUT,0262,E,2026/04/22 13:00:00,900,90
EAT,JK1,EFUT,0257,E,2026/03/18 13:00:00,900,90
EAT,JK1,EFUT,0252,E,2026/02/11 13:00:00,900,90
EAT,JK1,EFUT,0253,W,2026/02/21 07:00:00,900,90
EAT,CTP,LRLT,0012,N,2026/05/31 07:00:00,2000,200
EAT,CTP,APRT,0286,S,2026/04/03 21:00:00,2000,200
EAT,JK1,EFUT,0251,W,2026/02/07 07:00:00,900,90
EAT,CTP,APRT,0288,S,2026/05/29 21:00:00,2000,200
EAT,CTP,APRT,0287,N,2026/04/19 07:00:00,2000,200
EAT,JK1,EFUT,0264,W,2026/05/09 07:00:00,900,90
EAT,JK1,EFUT,0252,W,2026/02/14 07:00:00,900,90
EAT,JK1,EFUT,0259,E,2026/04/01 13:00:00,900,90
EAT,JK1,EFUT,0267,W,2026/05/30 07:00:00,900,90
EAT,JPH,NDLT,0175,N,2026/05/14 21:00:00,2000,200
MET,MS2,FANT,0006,E,2025/05/02 06:00:00,13500,1300
EAT,JSM,DIAT,0357,S,2026/04/18 09:00:00,1000,100
EAT,CTP,H1WT,0013,S,2026/03/13 21:00:00,2000,200
EAT,CTP,H1WT,0014,N,2026/03/29 07:00:00,2000,200
MET,MS2,OFUT,0004,W,2025/06/30 04:00:00,13500,1300
EAT,JSM,XCLT,0326,N,2026/05/16 21:00:00,1000,100
EAT,JSM,DIAT,0357,N,2026/05/02 21:00:00,1000,100
EAT,JSM,XCLT,0326,S,2026/05/02 09:00:00,1000,100
EAT,KCS,GCLT,0139,S,2026/01/31 10:00:00,2000,99
FWT,AIM,LOVT,2547,E,2025/12/26 06:00:00,2850,225
IET,LEX,GMET,0549,N,2026/03/16 07:00:00,2000,240
IET,LEX,GMET,0547,N,2025/12/22 07:00:00,2000,240
EAT,KCS,GCLT,0143,N,2026/06/03 11:00:00,2000,99
TPT,FP1,OTIT,0071,W,2025/10/21 06:30:00,8200,800
WAT,CCX,RJ1T,0011,W,2026/03/10 09:00:00,2850,300
WAT,CCX,RJ1T,0010,E,2026/02/20 07:00:00,2850,300
TPT,PS3,MEET,0104,W,2026/04/12 03:00:00,7200,630
WAT,TE1,BHHT,0022,E,2026/01/24 09:00:00,2600,260
WAT,TE1,BHHT,0023,E,2026/02/14 09:00:00,2600,260
WAT,TE1,BHHT,0025,E,2026/03/28 09:00:00,2600,260
TPT,PS7,PTRT,0004,E,2026/02/25 10:00:00,12000,800
WAT,TIP,OECT,0030,E,2026/02/09 13:00:00,4200,420
TPT,PS3,CCQT,0035,E,2026/03/19 21:00:00,7350,700
WAT,TIP,OECT,0031,W,2026/03/03 01:00:00,4200,420
TPT,PS3,MEET,0104,E,2026/03/05 21:00:00,7200,630
WAT,TIP,ONMT,0083,E,2026/03/10 01:00:00,4200,420
EAT,JV2,YPLT,1034,S,2026/04/22 15:00:00,2000,250
EAT,JVH,SWDT,0018,S,2026/04/06 03:30:00,1300,195
EAT,JVH,SWRT,0127,S,2026/05/04 03:30:00,1300,195
WAT,AG3,RSCT,0253,E,2026/04/13 09:00:00,10000,1000
IET,AD2,PBET,0112,E,2026/04/14 01:00:00,1350,150
IET,BBX,PCPT,0008,N,2026/02/13 14:00:00,950,200
IET,BBX,SDBT,0074,S,2026/04/17 05:00:00,950,200
FWT,AIM,AHHT,2614,E,2026/05/08 06:00:00,2850,225
IET,BT1,MOMT,0047,N,2026/04/22 01:00:00,1400,0
EFT,SRX,ORXT,0622,N,2026/05/27 05:00:00,5600,1176
FET,MIM,XLHT,0044,E,2026/01/29 19:00:00,1260,200
FET,MIM,BRFT,0015,W,2026/05/11 23:00:00,1300,195
FET,EA4,GCLT,0616,W,2026/04/16 16:00:00,1000,100
EAT,SMM,PPPT,0084,N,2026/02/05 17:00:00,900,135
EAT,SMM,USNT,0047,S,2026/05/05 02:30:00,900,135
FET,SAC,BYBT,0215,E,2026/05/10 04:00:00,3300,300
FET,SAS,SNTT,0121,E,2026/06/03 12:00:00,3800,300
EAT,SMM,PPPT,0085,S,2026/02/20 03:30:00,900,135
EAT,SMM,PPPT,0086,S,2026/03/03 02:30:00,900,135
EAT,PH3,SEUT,0063,E,2026/05/16 16:00:00,860,100
EAT,SMM,PPPT,0090,N,2026/04/05 18:00:00,900,135
EAT,PHX,CBDT,0282,S,2025/11/28 03:00:00,1900,300
EAT,PHX,CBDT,0293,N,2026/04/24 14:00:00,1900,300
EFT,SRX,ORYT,0606,N,2026/02/04 05:00:00,5600,1176
EAT,PHX,CBDT,0282,N,2025/11/21 14:00:00,1900,300
TPT,PS3,ETWT,0002,W,2026/02/22 03:00:00,7200,630
TPT,EC3,NCFT,0032,E,2026/03/28 05:00:00,12200,800
TPT,PS3,ETWT,0001,W,2025/12/28 05:00:00,7600,1000
TPT,PS3,CNCT,0145,E,2026/04/02 21:00:00,7200,630
TPT,EC3,OTNT,0045,W,2026/07/19 09:00:00,12500,800
TPT,PS3,ETWT,0003,E,2026/04/09 21:00:00,7200,630
WAT,TIP,TIVT,0079,E,2026/01/19 13:00:00,4200,420
TPT,PN3,OMGT,0104,W,2026/06/13 18:00:00,7000,325
TPT,PN3,OMGT,0103,E,2026/04/03 08:00:00,7000,325
TPT,EC1,MITT,0073,W,2026/05/24 17:30:00,7500,630
TPT,EC1,CNOT,0022,W,2026/05/17 17:30:00,7200,630
WAT,TIP,OIST,0089,W,2026/05/26 01:00:00,4200,420
WAT,CCX,RJ1T,0012,W,2026/04/14 09:00:00,2850,300
TPT,PN1,ODGT,0082,E,2026/05/07 05:00:00,5900,500
TPT,EC2,STFT,0001,W,2026/03/12 19:00:00,12500,800
TPT,FP2,OZAT,0002,E,2026/01/24 15:00:00,9700,700
TPT,PS7,PTRT,0005,W,2026/05/18 04:00:00,12000,800
TPT,PS7,PTRT,0006,W,2026/07/13 04:00:00,12000,800
TPT,FP2,SPDT,0438,E,2026/02/07 15:00:00,9600,1000
TAT,EMA,EDWT,0103,W,2026/05/15 05:00:00,2850,300
TPT,FP1,OHOT,0055,E,2026/03/12 12:00:00,8200,800
WAT,GS2,OSWT,0034,W,2026/05/24 21:00:00,12200,800
LET,CX1,LTRT,0546,S,2025/11/09 05:00:00,1800,200
LET,CX1,LTRT,0550,S,2025/12/11 07:00:00,1800,200
LET,SX1,SBST,2603,W,2026/01/13 02:00:00,9150,1300
LET,CX1,LTRT,0550,N,2025/12/16 14:00:00,1800,200
LET,CX1,LTRT,0606,N,2026/02/10 14:00:00,1800,200
LET,SX1,OGHT,2602,E,2026/02/23 06:00:00,9150,1300
LET,SX2,BKGT,0513,W,2025/12/03 04:30:00,400,50
LWT,AX3,OSYT,2612,W,2026/04/22 03:00:00,8500,1000
LUT,LUX,BKBT,0182,S,2026/05/20 17:00:00,3500,330
LWT,AX1,HPHT,2621,W,2026/06/17 17:00:00,8500,1000
IET,LEX,EUJT,0003,N,2026/02/16 07:00:00,2000,240
LWT,MAR,NKST,0436,E,2026/03/31 04:00:00,2100,330
IET,LEX,IKET,0012,N,2026/05/25 07:00:00,1900,240
LWT,MAR,NKST,0438,E,2026/05/26 04:00:00,2100,330
LWT,MAR,NKST,0436,W,2026/04/14 11:00:00,2100,330
LET,SX2,BKGT,0515,E,2026/06/10 05:00:00,400,50
MET,MD2,REDT,0013,W,2026/03/29 08:00:00,13500,1300
MET,MD2,ZPLT,0017,E,2026/02/06 06:00:00,13500,1300
MET,MD2,UERT,0011,W,2026/05/10 08:00:00,13500,1300
MET,MD2,FANT,0009,E,2026/06/05 06:00:00,13500,1300
MET,MD2,ZELT,0021,W,2026/05/03 08:00:00,13500,1300
MET,MD2,ORWT,0008,E,2026/07/03 06:00:00,13500,1300
MET,MD2,OFFT,0008,E,2026/07/10 06:00:00,13500,1000
IET,ST2,LNNT,0038,W,2026/03/06 17:00:00,1200,150
LET,SX1,OYNT,2610,E,2026/04/20 06:00:00,9000,1200
WAT,TE1,BFHT,0005,W,2025/06/10 01:00:00,3200,320
IET,LEX,TOOT,0043,S,2025/11/17 04:00:00,2000,240
NET,FE4,IGTT,0008,W,2026/04/10 20:00:00,21000,2160
LET,SX2,NVIT,0091,E,2026/02/11 05:00:00,400,50
FWT,SW2,OECT,0030,E,2026/05/02 14:00:00,2400,300
NET,FE3,ITYT,0009,E,2026/05/07 19:00:00,21000,2160
EAT,HAS,STYT,0243,W,2025/12/07 07:00:00,650,65
EAT,JID,BHHT,0025,N,2026/01/24 18:00:00,1000,100
OCT,AUN,AEIT,0614,S,2026/04/03 08:00:00,5400,400
OCT,AUN,WAHT,0624,N,2026/06/09 12:00:00,5400,400
LET,CX1,CYCT,0613,S,2026/03/26 07:00:00,1800,200
OCT,WAU,XIMT,0618,S,2026/04/27 00:00:00,2750,300
FET,EA3,LTST,0602,E,2026/02/05 04:00:00,3333,300
NET,FP2,OZAT,0002,E,2026/01/24 15:00:00,9600,1000
LET,CX1,LTRT,0607,S,2026/02/12 07:00:00,1800,200
LET,CX1,CYCT,0601,N,2026/01/06 14:00:00,1800,200
OCT,NZJ,BFGT,0012,N,2026/06/21 18:00:00,3300,500
WAT,CCX,PLNT,0004,W,2025/12/30 09:00:00,2850,300
FWT,SW2,OECT,0029,W,2026/01/01 01:00:00,2400,300
FWT,AIM,SIAT,0455,E,2025/11/20 05:00:00,2850,225
WAT,TE1,DAPT,0888,W,2026/03/17 11:00:00,2600,260
WAT,TE1,DAPT,0887,W,2026/02/24 11:00:00,2600,260
IET,AD1,ADXT,0005,E,2026/01/28 17:00:00,700,150
WAT,TIP,ARET,0128,E,2026/02/09 13:00:00,4200,420
IET,AD1,TOOT,0050,E,2026/03/04 17:00:00,700,150
TPT,PS3,CCQT,0036,E,2026/06/11 21:00:00,7350,700
TPT,PS3,MITT,0072,W,2026/02/08 05:00:00,0,0
TPT,PS3,CNCT,0146,E,2026/06/25 21:00:00,7350,700
EAT,JSM,AXBT,0077,S,2025/01/11 06:00:00,1000,100
FET,MIM,YDNT,0090,E,2025/02/04 21:00:00,1260,280
TPT,PS7,ZRET,0511,E,2025/03/19 10:00:00,12000,800
TAT,EMA,KGST,0011,E,2025/01/24 10:30:00,2850,300
WAT,SIG,DAPT,0871,E,2025/01/15 05:30:00,2350,300
WAT,TIP,MSQT,0020,W,2025/01/07 02:00:00,4600,480
EAT,JPH,CDJT,0140,N,2025/01/02 07:00:00,2200,300
FWT,WA1,WBKT,0030,W,2025/02/05 13:00:00,2800,120
EAT,BH2,GCLT,0163,W,2025/07/24 12:00:00,2100,398
EAT,BH2,GCLT,0142,W,2025/02/27 12:00:00,2100,398
EAT,BH2,GCLT,0145,W,2025/03/20 12:00:00,2100,398
EAT,BH2,GCLT,0144,E,2025/03/17 05:00:00,2100,398
EAT,BH2,GCLT,0157,E,2025/06/16 05:00:00,2100,398
EAT,BH2,GCLT,0149,E,2025/04/21 05:00:00,2100,398
EAT,BH2,GCLT,0134,W,2025/01/02 12:00:00,2100,398
EAT,BH2,GCLT,0137,W,2025/01/23 12:00:00,2100,398
EAT,BH2,GCLT,0144,W,2025/03/13 12:00:00,2100,398
EAT,BH2,GCLT,0164,W,2025/07/31 12:00:00,2100,398
EAT,BH2,GCLT,0138,W,2025/01/30 12:00:00,2100,398
EAT,JID,MXPT,0085,S,2025/01/08 13:00:00,3800,330
EAT,BH2,GCLT,0155,E,2025/06/02 05:00:00,2100,398
WAT,SIG,EFVT,0097,W,2025/02/13 01:00:00,1000,100
WAT,NCI,SEFT,0095,W,2025/01/31 22:00:00,1000,100
FET,EA4,NCAT,0453,E,2025/01/29 12:30:00,1900,200
EAT,JSM,NGOT,0012,S,2025/01/25 06:00:00,1000,100
FET,EA4,NCAT,0453,W,2025/01/02 16:00:00,1900,200
NET,FE3,TLIT,0004,W,2025/01/12 05:00:00,21000,2160
TPT,PN1,OILT,0004,E,2025/01/14 09:00:00,6200,500
EAT,BH2,GCLT,0141,E,2025/02/24 05:00:00,2100,398
LWT,AX3,SSBT,2502,E,2025/01/04 04:00:00,8900,1000
EAT,JK2,ICLT,0151,E,2025/02/25 02:00:00,25,10
TPT,EC5,OMNT,0025,E,2025/01/20 05:00:00,12500,800
TPT,EC6,OMFT,0079,E,2025/05/18 14:00:00,6200,500
MET,MD1,FROT,0007,E,2025/02/01 20:00:00,13500,1300
MET,MD2,OFOT,0003,E,2025/01/12 22:00:00,13500,1300
EAT,JPH,DIAT,0342,N,2025/04/03 07:00:00,2200,300
TPT,PN1,OILT,0005,W,2025/04/10 17:00:00,6000,500
LWT,AX2,OCBT,2504,W,2025/02/25 15:00:00,8500,1000
LWT,AX2,OIIT,2513,E,2025/03/26 20:00:00,12500,800
OCT,WAU,GRET,0464,S,2025/03/24 06:00:00,2750,300
OCT,WAU,XIMT,0456,N,2025/01/23 05:30:00,2750,300
EAT,PHX,RCMT,0077,S,2025/03/14 03:00:00,1900,300
TPT,EC6,OXMT,0072,W,2025/02/17 19:00:00,6200,500
EAT,JPH,CDJT,0142,N,2025/02/13 07:00:00,2200,300
EAT,JPH,DIAT,0341,N,2025/03/13 07:00:00,2200,300
EAT,JPH,SZET,2135,N,2025/03/20 07:00:00,1900,200
EAT,JPH,CDJT,0144,S,2025/03/15 15:00:00,2200,300
TPT,PS3,OART,0072,W,2025/06/01 03:00:00,8200,700
LWT,AX3,SCNT,2450,W,2025/01/08 03:00:00,8900,1000
OCT,WAU,GRET,0459,S,2025/02/10 06:00:00,2750,300
MET,MD1,OONT,0040,E,2025/03/01 20:00:00,12500,800
TPT,CP8,HERT,0051,E,2025/02/19 21:00:00,9200,900
WAT,TE1,ERNT,0101,W,2025/01/13 23:00:00,3200,320
TPT,PN1,OEAT,0078,E,2025/02/20 05:00:00,5850,520
FET,EA3,LTST,0513,W,2025/03/30 10:00:00,3333,300
EAT,JV2,CBDT,0265,N,2025/01/18 21:00:00,2000,250
EAT,JV2,YPLT,0013,S,2025/01/15 15:00:00,2000,250
EAT,JV2,YPLT,0017,S,2025/04/09 15:00:00,2000,250
EAT,JK1,CNFT,0205,W,2025/03/15 07:00:00,900,90
EAT,JK1,CNFT,0201,E,2025/02/12 13:00:00,900,90
EAT,JVH,SWRT,0109,N,2025/04/13 20:00:00,1300,195
WAT,SIG,EFVT,0097,E,2025/02/26 05:30:00,1000,100
EAT,JK1,CNFT,0196,W,2025/01/11 07:00:00,900,90
EAT,JK1,CNFT,0195,E,2025/01/01 13:00:00,900,90
EAT,JV2,YPLT,0015,N,2025/03/08 21:00:00,2000,250
